operacao,custo,total,media
1006,11010,10570545,10507.5
1007,11011,10581556,10508.0
1008,11012,10592568,10508.5
1009,11013,10603581,10509.0
1010,11014,10614595,10509.5
1011,11015,10625610,10510.0
1012,11016,10636626,10510.5
1013,11017,10647643,10511.0
1014,11018,10658661,10511.5
1015,11019,10669680,10512.0
1016,11020,10680700,10512.5
1017,11021,10691721,10513.0
1018,11022,10702743,10513.5
1019,11023,10713766,10514.0
1020,11024,10724790,10514.5
1021,11025,10735815,10515.0
1022,11026,10746841,10515.5
1023,11027,10757868,10516.0
1024,11028,10768896,10516.5
1025,11029,10779925,10517.0
1026,11030,10790955,10517.5
1027,11031,10801986,10518.0
1028,11032,10813018,10518.5
1029,11033,10824051,10519.0
1030,11034,10835085,10519.5
1031,11035,10846120,10520.0
1032,11036,10857156,10520.5
1033,11037,10868193,10521.0
1034,11038,10879231,10521.5
1035,11039,10890270,10522.0
1036,11040,10901310,10522.5
1037,11041,10912351,10523.0
1038,11042,10923393,10523.5
1039,11043,10934436,10524.0
1040,11044,10945480,10524.5
1041,11045,10956525,10525.0
1042,11046,10967571,10525.5
1043,11047,10978618,10526.0
1044,11048,10989666,10526.5
1045,11049,11000715,10527.0
1046,11050,11011765,10527.5
1047,11051,11022816,10528.0
1048,11052,11033868,10528.5
1049,11053,11044921,10529.0
1050,11054,11055975,10529.5
1051,11055,11067030,10530.0
1052,11056,11078086,10530.5
1053,11057,11089143,10531.0
1054,11058,11100201,10531.5
1055,11059,11111260,10532.0
1056,11060,11122320,10532.5
1057,11061,11133381,10533.0
1058,11062,11144443,10533.5
1059,11063,11155506,10534.0
1060,11064,11166570,10534.5
1061,11065,11177635,10535.0
1062,11066,11188701,10535.5
1063,11067,11199768,10536.0
1064,11068,11210836,10536.5
1065,11069,11221905,10537.0
1066,11070,11232975,10537.5
1067,11071,11244046,10538.0
1068,11072,11255118,10538.5
1069,11073,11266191,10539.0
1070,11074,11277265,10539.5
1071,11075,11288340,10540.0
1072,11076,11299416,10540.5
1073,11077,11310493,10541.0
1074,11078,11321571,10541.5
1075,11079,11332650,10542.0
1076,11080,11343730,10542.5
1077,11081,11354811,10543.0
1078,11082,11365893,10543.5
1079,11083,11376976,10544.0
1080,11084,11388060,10544.5
1081,11085,11399145,10545.0
1082,11086,11410231,10545.5
1083,11087,11421318,10546.0
1084,11088,11432406,10546.5
1085,11089,11443495,10547.0
1086,11090,11454585,10547.5
1087,11091,11465676,10548.0
1088,11092,11476768,10548.5
1089,11093,11487861,10549.0
1090,11094,11498955,10549.5
1091,11095,11510050,10550.0
1092,11096,11521146,10550.5
1093,11097,11532243,10551.0
1094,11098,11543341,10551.5
1095,11099,11554440,10552.0
1096,11100,11565540,10552.5
1097,11101,11576641,10553.0
1098,11102,11587743,10553.5
1099,11103,11598846,10554.0
1100,11104,11609950,10554.5
1101,11105,11621055,10555.0
1102,11106,11632161,10555.5
1103,11107,11643268,10556.0
1104,11108,11654376,10556.5
1105,11109,11665485,10557.0
1106,11110,11676595,10557.5
1107,11111,11687706,10558.0
1108,11112,11698818,10558.5
1109,11113,11709931,10559.0
1110,11114,11721045,10559.5
1111,11115,11732160,10560.0
1112,11116,11743276,10560.5
1113,11117,11754393,10561.0
1114,11118,11765511,10561.5
1115,11119,11776630,10562.0
1116,11120,11787750,10562.5
1117,11121,11798871,10563.0
1118,11122,11809993,10563.5
1119,11123,11821116,10564.0
1120,11124,11832240,10564.5
1121,11125,11843365,10565.0
1122,11126,11854491,10565.5
1123,11127,11865618,10566.0
1124,11128,11876746,10566.5
1125,11129,11887875,10567.0
1126,11130,11899005,10567.5
1127,11131,11910136,10568.0
1128,11132,11921268,10568.5
1129,11133,11932401,10569.0
1130,11134,11943535,10569.5
1131,11135,11954670,10570.0
1132,11136,11965806,10570.5
1133,11137,11976943,10571.0
1134,11138,11988081,10571.5
1135,11139,11999220,10572.0
1136,11140,12010360,10572.5
1137,11141,12021501,10573.0
1138,11142,12032643,10573.5
1139,11143,12043786,10574.0
1140,11144,12054930,10574.5
1141,11145,12066075,10575.0
1142,11146,12077221,10575.5
1143,11147,12088368,10576.0
1144,11148,12099516,10576.5
1145,11149,12110665,10577.0
1146,11150,12121815,10577.5
1147,11151,12132966,10578.0
1148,11152,12144118,10578.5
1149,11153,12155271,10579.0
1150,11154,12166425,10579.5
1151,11155,12177580,10580.0
1152,11156,12188736,10580.5
1153,11157,12199893,10581.0
1154,11158,12211051,10581.5
1155,11159,12222210,10582.0
1156,11160,12233370,10582.5
1157,11161,12244531,10583.0
1158,11162,12255693,10583.5
1159,11163,12266856,10584.0
1160,11164,12278020,10584.5
1161,11165,12289185,10585.0
1162,11166,12300351,10585.5
1163,11167,12311518,10586.0
1164,11168,12322686,10586.5
1165,11169,12333855,10587.0
1166,11170,12345025,10587.5
1167,11171,12356196,10588.0
1168,11172,12367368,10588.5
1169,11173,12378541,10589.0
1170,11174,12389715,10589.5
1171,11175,12400890,10590.0
1172,11176,12412066,10590.5
1173,11177,12423243,10591.0
1174,11178,12434421,10591.5
1175,11179,12445600,10592.0
1176,11180,12456780,10592.5
1177,11181,12467961,10593.0
1178,11182,12479143,10593.5
1179,11183,12490326,10594.0
1180,11184,12501510,10594.5
1181,11185,12512695,10595.0
1182,11186,12523881,10595.5
1183,11187,12535068,10596.0
1184,11188,12546256,10596.5
1185,11189,12557445,10597.0
1186,11190,12568635,10597.5
1187,11191,12579826,10598.0
1188,11192,12591018,10598.5
1189,11193,12602211,10599.0
1190,11194,12613405,10599.5
1191,11195,12624600,10600.0
1192,11196,12635796,10600.5
1193,11197,12646993,10601.0
1194,11198,12658191,10601.5
1195,11199,12669390,10602.0
1196,11200,12680590,10602.5
1197,11201,12691791,10603.0
1198,11202,12702993,10603.5
1199,11203,12714196,10604.0
1200,11204,12725400,10604.5
1201,11205,12736605,10605.0
1202,11206,12747811,10605.5
1203,11207,12759018,10606.0
1204,11208,12770226,10606.5
1205,11209,12781435,10607.0
1206,11210,12792645,10607.5
1207,11211,12803856,10608.0
1208,11212,12815068,10608.5
1209,11213,12826281,10609.0
1210,11214,12837495,10609.5
1211,11215,12848710,10610.0
1212,11216,12859926,10610.5
1213,11217,12871143,10611.0
1214,11218,12882361,10611.5
1215,11219,12893580,10612.0
1216,11220,12904800,10612.5
1217,11221,12916021,10613.0
1218,11222,12927243,10613.5
1219,11223,12938466,10614.0
1220,11224,12949690,10614.5
1221,11225,12960915,10615.0
1222,11226,12972141,10615.5
1223,11227,12983368,10616.0
1224,11228,12994596,10616.5
1225,11229,13005825,10617.0
1226,11230,13017055,10617.5
1227,11231,13028286,10618.0
1228,11232,13039518,10618.5
1229,11233,13050751,10619.0
1230,11234,13061985,10619.5
1231,11235,13073220,10620.0
1232,11236,13084456,10620.5
1233,11237,13095693,10621.0
1234,11238,13106931,10621.5
1235,11239,13118170,10622.0
1236,11240,13129410,10622.5
1237,11241,13140651,10623.0
1238,11242,13151893,10623.5
1239,11243,13163136,10624.0
1240,11244,13174380,10624.5
1241,11245,13185625,10625.0
1242,11246,13196871,10625.5
1243,11247,13208118,10626.0
1244,11248,13219366,10626.5
1245,11249,13230615,10627.0
1246,11250,13241865,10627.5
1247,11251,13253116,10628.0
1248,11252,13264368,10628.5
1249,11253,13275621,10629.0
1250,11254,13286875,10629.5
1251,11255,13298130,10630.0
1252,11256,13309386,10630.5
1253,11257,13320643,10631.0
1254,11258,13331901,10631.5
1255,11259,13343160,10632.0
1256,11260,13354420,10632.5
1257,11261,13365681,10633.0
1258,11262,13376943,10633.5
1259,11263,13388206,10634.0
1260,11264,13399470,10634.5
1261,11265,13410735,10635.0
1262,11266,13422001,10635.5
1263,11267,13433268,10636.0
1264,11268,13444536,10636.5
1265,11269,13455805,10637.0
1266,11270,13467075,10637.5
1267,11271,13478346,10638.0
1268,11272,13489618,10638.5
1269,11273,13500891,10639.0
1270,11274,13512165,10639.5
1271,11275,13523440,10640.0
1272,11276,13534716,10640.5
1273,11277,13545993,10641.0
1274,11278,13557271,10641.5
1275,11279,13568550,10642.0
1276,11280,13579830,10642.5
1277,11281,13591111,10643.0
1278,11282,13602393,10643.5
1279,11283,13613676,10644.0
1280,11284,13624960,10644.5
1281,11285,13636245,10645.0
1282,11286,13647531,10645.5
1283,11287,13658818,10646.0
1284,11288,13670106,10646.5
1285,11289,13681395,10647.0
1286,11290,13692685,10647.5
1287,11291,13703976,10648.0
1288,11292,13715268,10648.5
1289,11293,13726561,10649.0
1290,11294,13737855,10649.5
1291,11295,13749150,10650.0
1292,11296,13760446,10650.5
1293,11297,13771743,10651.0
1294,11298,13783041,10651.5
1295,11299,13794340,10652.0
1296,11300,13805640,10652.5
1297,11301,13816941,10653.0
1298,11302,13828243,10653.5
1299,11303,13839546,10654.0
1300,11304,13850850,10654.5
1301,11305,13862155,10655.0
1302,11306,13873461,10655.5
1303,11307,13884768,10656.0
1304,11308,13896076,10656.5
1305,11309,13907385,10657.0
1306,11310,13918695,10657.5
1307,11311,13930006,10658.0
1308,11312,13941318,10658.5
1309,11313,13952631,10659.0
1310,11314,13963945,10659.5
1311,11315,13975260,10660.0
1312,11316,13986576,10660.5
1313,11317,13997893,10661.0
1314,11318,14009211,10661.5
1315,11319,14020530,10662.0
1316,11320,14031850,10662.5
1317,11321,14043171,10663.0
1318,11322,14054493,10663.5
1319,11323,14065816,10664.0
1320,11324,14077140,10664.5
1321,11325,14088465,10665.0
1322,11326,14099791,10665.5
1323,11327,14111118,10666.0
1324,11328,14122446,10666.5
1325,11329,14133775,10667.0
1326,11330,14145105,10667.5
1327,11331,14156436,10668.0
1328,11332,14167768,10668.5
1329,11333,14179101,10669.0
1330,11334,14190435,10669.5
1331,11335,14201770,10670.0
1332,11336,14213106,10670.5
1333,11337,14224443,10671.0
1334,11338,14235781,10671.5
1335,11339,14247120,10672.0
1336,11340,14258460,10672.5
1337,11341,14269801,10673.0
1338,11342,14281143,10673.5
1339,11343,14292486,10674.0
1340,11344,14303830,10674.5
1341,11345,14315175,10675.0
1342,11346,14326521,10675.5
1343,11347,14337868,10676.0
1344,11348,14349216,10676.5
1345,11349,14360565,10677.0
1346,11350,14371915,10677.5
1347,11351,14383266,10678.0
1348,11352,14394618,10678.5
1349,11353,14405971,10679.0
1350,11354,14417325,10679.5
1351,11355,14428680,10680.0
1352,11356,14440036,10680.5
1353,11357,14451393,10681.0
1354,11358,14462751,10681.5
1355,11359,14474110,10682.0
1356,11360,14485470,10682.5
1357,11361,14496831,10683.0
1358,11362,14508193,10683.5
1359,11363,14519556,10684.0
1360,11364,14530920,10684.5
1361,11365,14542285,10685.0
1362,11366,14553651,10685.5
1363,11367,14565018,10686.0
1364,11368,14576386,10686.5
1365,11369,14587755,10687.0
1366,11370,14599125,10687.5
1367,11371,14610496,10688.0
1368,11372,14621868,10688.5
1369,11373,14633241,10689.0
1370,11374,14644615,10689.5
1371,11375,14655990,10690.0
1372,11376,14667366,10690.5
1373,11377,14678743,10691.0
1374,11378,14690121,10691.5
1375,11379,14701500,10692.0
1376,11380,14712880,10692.5
1377,11381,14724261,10693.0
1378,11382,14735643,10693.5
1379,11383,14747026,10694.0
1380,11384,14758410,10694.5
1381,11385,14769795,10695.0
1382,11386,14781181,10695.5
1383,11387,14792568,10696.0
1384,11388,14803956,10696.5
1385,11389,14815345,10697.0
1386,11390,14826735,10697.5
1387,11391,14838126,10698.0
1388,11392,14849518,10698.5
1389,11393,14860911,10699.0
1390,11394,14872305,10699.5
1391,11395,14883700,10700.0
1392,11396,14895096,10700.5
1393,11397,14906493,10701.0
1394,11398,14917891,10701.5
1395,11399,14929290,10702.0
1396,11400,14940690,10702.5
1397,11401,14952091,10703.0
1398,11402,14963493,10703.5
1399,11403,14974896,10704.0
1400,11404,14986300,10704.5
1401,11405,14997705,10705.0
1402,11406,15009111,10705.5
1403,11407,15020518,10706.0
1404,11408,15031926,10706.5
1405,11409,15043335,10707.0
1406,11410,15054745,10707.5
1407,11411,15066156,10708.0
1408,11412,15077568,10708.5
1409,11413,15088981,10709.0
1410,11414,15100395,10709.5
1411,11415,15111810,10710.0
1412,11416,15123226,10710.5
1413,11417,15134643,10711.0
1414,11418,15146061,10711.5
1415,11419,15157480,10712.0
1416,11420,15168900,10712.5
1417,11421,15180321,10713.0
1418,11422,15191743,10713.5
1419,11423,15203166,10714.0
1420,11424,15214590,10714.5
1421,11425,15226015,10715.0
1422,11426,15237441,10715.5
1423,11427,15248868,10716.0
1424,11428,15260296,10716.5
1425,11429,15271725,10717.0
1426,11430,15283155,10717.5
1427,11431,15294586,10718.0
1428,11432,15306018,10718.5
1429,11433,15317451,10719.0
1430,11434,15328885,10719.5
1431,11435,15340320,10720.0
1432,11436,15351756,10720.5
1433,11437,15363193,10721.0
1434,11438,15374631,10721.5
1435,11439,15386070,10722.0
1436,11440,15397510,10722.5
1437,11441,15408951,10723.0
1438,11442,15420393,10723.5
1439,11443,15431836,10724.0
1440,11444,15443280,10724.5
1441,11445,15454725,10725.0
1442,11446,15466171,10725.5
1443,11447,15477618,10726.0
1444,11448,15489066,10726.5
1445,11449,15500515,10727.0
1446,11450,15511965,10727.5
1447,11451,15523416,10728.0
1448,11452,15534868,10728.5
1449,11453,15546321,10729.0
1450,11454,15557775,10729.5
1451,11455,15569230,10730.0
1452,11456,15580686,10730.5
1453,11457,15592143,10731.0
1454,11458,15603601,10731.5
1455,11459,15615060,10732.0
1456,11460,15626520,10732.5
1457,11461,15637981,10733.0
1458,11462,15649443,10733.5
1459,11463,15660906,10734.0
1460,11464,15672370,10734.5
1461,11465,15683835,10735.0
1462,11466,15695301,10735.5
1463,11467,15706768,10736.0
1464,11468,15718236,10736.5
1465,11469,15729705,10737.0
1466,11470,15741175,10737.5
1467,11471,15752646,10738.0
1468,11472,15764118,10738.5
1469,11473,15775591,10739.0
1470,11474,15787065,10739.5
1471,11475,15798540,10740.0
1472,11476,15810016,10740.5
1473,11477,15821493,10741.0
1474,11478,15832971,10741.5
1475,11479,15844450,10742.0
1476,11480,15855930,10742.5
1477,11481,15867411,10743.0
1478,11482,15878893,10743.5
1479,11483,15890376,10744.0
1480,11484,15901860,10744.5
1481,11485,15913345,10745.0
1482,11486,15924831,10745.5
1483,11487,15936318,10746.0
1484,11488,15947806,10746.5
1485,11489,15959295,10747.0
1486,11490,15970785,10747.5
1487,11491,15982276,10748.0
1488,11492,15993768,10748.5
1489,11493,16005261,10749.0
1490,11494,16016755,10749.5
1491,11495,16028250,10750.0
1492,11496,16039746,10750.5
1493,11497,16051243,10751.0
1494,11498,16062741,10751.5
1495,11499,16074240,10752.0
1496,11500,16085740,10752.5
1497,11501,16097241,10753.0
1498,11502,16108743,10753.5
1499,11503,16120246,10754.0
1500,11504,16131750,10754.5
1501,11505,16143255,10755.0
1502,11506,16154761,10755.5
1503,11507,16166268,10756.0
1504,11508,16177776,10756.5
1505,11509,16189285,10757.0
1506,11510,16200795,10757.5
1507,11511,16212306,10758.0
1508,11512,16223818,10758.5
1509,11513,16235331,10759.0
1510,11514,16246845,10759.5
1511,11515,16258360,10760.0
1512,11516,16269876,10760.5
1513,11517,16281393,10761.0
1514,11518,16292911,10761.5
1515,11519,16304430,10762.0
1516,11520,16315950,10762.5
1517,11521,16327471,10763.0
1518,11522,16338993,10763.5
1519,11523,16350516,10764.0
1520,11524,16362040,10764.5
1521,11525,16373565,10765.0
1522,11526,16385091,10765.5
1523,11527,16396618,10766.0
1524,11528,16408146,10766.5
1525,11529,16419675,10767.0
1526,11530,16431205,10767.5
1527,11531,16442736,10768.0
1528,11532,16454268,10768.5
1529,11533,16465801,10769.0
1530,11534,16477335,10769.5
1531,11535,16488870,10770.0
1532,11536,16500406,10770.5
1533,11537,16511943,10771.0
1534,11538,16523481,10771.5
1535,11539,16535020,10772.0
1536,11540,16546560,10772.5
1537,11541,16558101,10773.0
1538,11542,16569643,10773.5
1539,11543,16581186,10774.0
1540,11544,16592730,10774.5
1541,11545,16604275,10775.0
1542,11546,16615821,10775.5
1543,11547,16627368,10776.0
1544,11548,16638916,10776.5
1545,11549,16650465,10777.0
1546,11550,16662015,10777.5
1547,11551,16673566,10778.0
1548,11552,16685118,10778.5
1549,11553,16696671,10779.0
1550,11554,16708225,10779.5
1551,11555,16719780,10780.0
1552,11556,16731336,10780.5
1553,11557,16742893,10781.0
1554,11558,16754451,10781.5
1555,11559,16766010,10782.0
1556,11560,16777570,10782.5
1557,11561,16789131,10783.0
1558,11562,16800693,10783.5
1559,11563,16812256,10784.0
1560,11564,16823820,10784.5
1561,11565,16835385,10785.0
1562,11566,16846951,10785.5
1563,11567,16858518,10786.0
1564,11568,16870086,10786.5
1565,11569,16881655,10787.0
1566,11570,16893225,10787.5
1567,11571,16904796,10788.0
1568,11572,16916368,10788.5
1569,11573,16927941,10789.0
1570,11574,16939515,10789.5
1571,11575,16951090,10790.0
1572,11576,16962666,10790.5
1573,11577,16974243,10791.0
1574,11578,16985821,10791.5
1575,11579,16997400,10792.0
1576,11580,17008980,10792.5
1577,11581,17020561,10793.0
1578,11582,17032143,10793.5
1579,11583,17043726,10794.0
1580,11584,17055310,10794.5
1581,11585,17066895,10795.0
1582,11586,17078481,10795.5
1583,11587,17090068,10796.0
1584,11588,17101656,10796.5
1585,11589,17113245,10797.0
1586,11590,17124835,10797.5
1587,11591,17136426,10798.0
1588,11592,17148018,10798.5
1589,11593,17159611,10799.0
1590,11594,17171205,10799.5
1591,11595,17182800,10800.0
1592,11596,17194396,10800.5
1593,11597,17205993,10801.0
1594,11598,17217591,10801.5
1595,11599,17229190,10802.0
1596,11600,17240790,10802.5
1597,11601,17252391,10803.0
1598,11602,17263993,10803.5
1599,11603,17275596,10804.0
1600,11604,17287200,10804.5
1601,11605,17298805,10805.0
1602,11606,17310411,10805.5
1603,11607,17322018,10806.0
1604,11608,17333626,10806.5
1605,11609,17345235,10807.0
1606,11610,17356845,10807.5
1607,11611,17368456,10808.0
1608,11612,17380068,10808.5
1609,11613,17391681,10809.0
1610,11614,17403295,10809.5
1611,11615,17414910,10810.0
1612,11616,17426526,10810.5
1613,11617,17438143,10811.0
1614,11618,17449761,10811.5
1615,11619,17461380,10812.0
1616,11620,17473000,10812.5
1617,11621,17484621,10813.0
1618,11622,17496243,10813.5
1619,11623,17507866,10814.0
1620,11624,17519490,10814.5
1621,11625,17531115,10815.0
1622,11626,17542741,10815.5
1623,11627,17554368,10816.0
1624,11628,17565996,10816.5
1625,11629,17577625,10817.0
1626,11630,17589255,10817.5
1627,11631,17600886,10818.0
1628,11632,17612518,10818.5
1629,11633,17624151,10819.0
1630,11634,17635785,10819.5
1631,11635,17647420,10820.0
1632,11636,17659056,10820.5
1633,11637,17670693,10821.0
1634,11638,17682331,10821.5
1635,11639,17693970,10822.0
1636,11640,17705610,10822.5
1637,11641,17717251,10823.0
1638,11642,17728893,10823.5
1639,11643,17740536,10824.0
1640,11644,17752180,10824.5
1641,11645,17763825,10825.0
1642,11646,17775471,10825.5
1643,11647,17787118,10826.0
1644,11648,17798766,10826.5
1645,11649,17810415,10827.0
1646,11650,17822065,10827.5
1647,11651,17833716,10828.0
1648,11652,17845368,10828.5
1649,11653,17857021,10829.0
1650,11654,17868675,10829.5
1651,11655,17880330,10830.0
1652,11656,17891986,10830.5
1653,11657,17903643,10831.0
1654,11658,17915301,10831.5
1655,11659,17926960,10832.0
1656,11660,17938620,10832.5
1657,11661,17950281,10833.0
1658,11662,17961943,10833.5
1659,11663,17973606,10834.0
1660,11664,17985270,10834.5
1661,11665,17996935,10835.0
1662,11666,18008601,10835.5
1663,11667,18020268,10836.0
1664,11668,18031936,10836.5
1665,11669,18043605,10837.0
1666,11670,18055275,10837.5
1667,11671,18066946,10838.0
1668,11672,18078618,10838.5
1669,11673,18090291,10839.0
1670,11674,18101965,10839.5
1671,11675,18113640,10840.0
1672,11676,18125316,10840.5
1673,11677,18136993,10841.0
1674,11678,18148671,10841.5
1675,11679,18160350,10842.0
1676,11680,18172030,10842.5
1677,11681,18183711,10843.0
1678,11682,18195393,10843.5
1679,11683,18207076,10844.0
1680,11684,18218760,10844.5
1681,11685,18230445,10845.0
1682,11686,18242131,10845.5
1683,11687,18253818,10846.0
1684,11688,18265506,10846.5
